140, 951, 22.19, 22.50, 22.44, 22.37, 22.69, 23.62, 26.44, 34.13, 51.25, 46.31, 27.81, 23.69, 22.50, 22.31, 22.19
141, 952, 22.19, 22.50, 22.44, 22.37, 22.69, 23.62, 26.44, 34.13, 51.13, 46.25, 27.87, 23.69, 22.50, 22.25, 22.19
142, 951, 22.19, 22.50, 22.44, 22.37, 22.69, 23.69, 26.44, 34.13, 51.00, 46.13, 27.81, 23.69, 22.50, 22.31, 22.12
143, 951, 22.19, 22.50, 22.44, 22.37, 22.69, 23.62, 26.44, 34.13, 50.94, 46.13, 27.81, 23.69, 22.50, 22.31, 22.12
144, 951, 22.19, 22.50, 22.44, 22.37, 22.69, 23.62, 26.44, 34.13, 50.81, 46.00, 27.87, 23.69, 22.50, 22.31, 22.19
145, 952, 22.19, 22.50, 22.37, 22.37, 22.69, 23.69, 26.44, 34.13, 50.69, 45.94, 27.81, 23.69, 22.50, 22.25, 22.19
146, 951, 22.19, 22.50, 22.44, 22.37, 22.69, 23.69, 26.50, 34.06, 50.56, 45.88, 27.81, 23.69, 22.50, 22.31, 22.12
147, 951, 22.19, 22.50, 22.44, 22.37, 22.69, 23.69, 26.44, 34.06, 50.44, 45.75, 27.87, 23.69, 22.50, 22.31, 22.12
148, 952, 22.19, 22.50, 22.37, 22.37, 22.69, 23.69, 26.50, 34.06, 50.38, 45.69, 27.87, 23.69, 22.50, 22.31, 22.12
149, 951, 22.25, 22.50, 22.37, 22.37, 22.69, 23.69, 26.50, 34.06, 50.25, 45.63, 27.87, 23.69, 22.50, 22.31, 22.12
150, 951, 22.19, 22.50, 22.44, 22.37, 22.69, 23.69, 26.50, 34.06, 50.13, 45.56, 27.87, 23.69, 22.50, 22.31, 22.12
151, 952, 22.19, 22.50, 22.44, 22.37, 22.69, 23.69, 26.44, 34.06, 50.06, 45.50, 27.87, 23.69, 22.50, 22.25, 22.12
152, 951, 22.19, 22.50, 22.44, 22.37, 22.69, 23.69, 26.50, 34.06, 49.94, 45.38, 27.87, 23.69, 22.50, 22.31, 22.19
153, 951, 22.19, 22.50, 22.44, 22.37, 22.69, 23.69, 26.50, 34.06, 49.81, 45.31, 27.94, 23.69, 22.50, 22.31, 22.19
154, 951, 22.19, 22.50, 22.37, 22.44, 22.69, 23.69, 26.50, 34.06, 49.69, 45.25, 27.87, 23.75, 22.50, 22.31, 22.19
155, 952, 22.25, 22.50, 22.44, 22.44, 22.69, 23.69, 26.50, 34.06, 49.63, 45.13, 27.87, 23.75, 22.50, 22.31, 22.19
156, 951, 22.25, 22.50, 22.44, 22.37, 22.69, 23.69, 26.50, 34.00, 49.50, 45.06, 27.87, 23.75, 22.56, 22.31, 22.19
157, 951, 22.19, 22.50, 22.44, 22.44, 22.69, 23.69, 26.50, 34.06, 49.38, 45.00, 27.87, 23.69, 22.50, 22.31, 22.19
158, 952, 22.19, 22.50, 22.37, 22.44, 22.69, 23.75, 26.50, 34.00, 49.25, 44.94, 27.87, 23.69, 22.50, 22.31, 22.19
159, 951, 22.25, 22.50, 22.37, 22.44, 22.69, 23.75, 26.50, 34.00, 49.19, 44.88, 27.94, 23.75, 22.56, 22.31, 22.19
160, 951, 22.25, 22.50, 22.44, 22.44, 22.69, 23.75, 26.50, 34.00, 49.06, 44.75, 27.94, 23.75, 22.56, 22.31, 22.12
